Total number of words: 12036636
Total number of distinct words: 279363
Popular treshold: 13969
Lower common treshold: 132697
Upper common treshold: 146666
Rare treshold: 265394

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|          two-oxygen|        1|268239|
|          two-parter|        1|268240|
|         two-parters|        1|268241|
|          two-photon|        1|268242|
|         two-picture|        1|268243|
|          two-pieces|        1|268244|
|           two-piped|        1|268245|
|          two-potato|        1|268246|
|           two-pound|        1|268247|
|          two-riders|        1|268248|
|          two-roller|        1|268249|
|          two-sample|        1|268250|
|          two-season|        1|268251|
|            two-side|        1|268252|
|            two-star|        1|268253|
|           two-stoke|        1|268254|
|        two-storeyed|        1|268255|
|        two-stringed|        1|268256|
|    two-stroke-cycle|        1|268257|
|           two-sword|        1|268258|
|         two-teacher|        1|268259|
|            two-team|        1|268260|
|          two-tenths|        1|268261|
|        two-thousand|        1|268262|
|            two-toed|        1|268263|
|             two-ton|        1|268264|
|            two-tone|        1|268265|
|        two-variable|        1|268266|
|           two-voice|        1|268267|
|            two-ways|        1|268268|
|        two-wheelers|        1|268269|
|          two-winged|        1|268270|
|            two-wood|        1|268271|
|        two-year-old|        1|268272|
|       twobillsdrive|        1|268273|
|                twoc|        1|268274|
|            twocrows|        1|268275|
|                twoj|        1|268276|
|             twombly|        1|268277|
|            twopence|        1|268278|
|  twopence-halfpenny|        1|268279|
|           twoseater|        1|268280|
|           twothirds|        1|268281|
|                 twp|        1|268282|
|         twschwarzer|        1|268283|
|                 tww|        1|268284|
|             twyford|        1|268285|
|             twynham|        1|268286|
|             twysden|        1|268287|
|             tx-laws|        1|268288|
|               txabi|        1|268289|
|             txantli|        1|268290|
|             txchiro|        1|268291|
|                txec|        1|268292|
|               txeca|        1|268293|
|       txekoslobakia|        1|268294|
|               txiki|        1|268295|
|               txina|        1|268296|
|            txindoki|        1|268297|
|                 txl|        1|268298|
|  txmap-doton-austin|        1|268299|
|           txokolate|        1|268300|
|           txtwriter|        1|268301|
|               tyagi|        1|268302|
|               tyard|        1|268303|
|               tybee|        1|268304|
|                 tyc|        1|268305|
|                tych|        1|268306|
|            tychaeum|        1|268307|
|tycho-supernova-xray|        1|268308|
|              tychos|        1|268309|
|       tycobbbatting|        1|268310|
|        tycobbtigers|        1|268311|
|                 tye|        1|268312|
|             tyerman|        1|268313|
|                 tyg|        1|268314|
|            tygodnik|        1|268315|
|                 tyi|        1|268316|
|              tykhon|        1|268317|
|             tykkara|        1|268318|
|               tykki|        1|268319|
|              tykkum|        1|268320|
|                 tyl|        1|268321|
|               tylko|        1|268322|
|            tylopoda|        1|268323|
|               tylos|        1|268324|
|              tymish|        1|268325|
|             tymofiy|        1|268326|
|               tymor|        1|268327|
|             tympana|        1|268328|
|             tympani|        1|268329|
|            tyndales|        1|268330|
|          tynecastle|        1|268331|
|            tynnered|        1|268332|
|            typ-stub|        1|268333|
|           typcially|        1|268334|
|      type-certified|        1|268335|
|          type-check|        1|268336|
|        type-checked|        1|268337|
|           type-face|        1|268338|
|             type-ii|        1|268339|
|            type-iii|        1|268340|
|             type-in|        1|268341|
|           type-moon|        1|268342|
|              type-r|        1|268343|
|         type-setter|        1|268344|
|        type-varying|        1|268345|
|           typeahead|        1|268346|
|           typealign|        1|268347|
|            typeball|        1|268348|
|            typebars|        1|268349|
|         typecasting|        1|268350|
|        typecastings|        1|268351|
|           typecasts|        1|268352|
|         typeclasses|        1|268353|
|            typed-in|        1|268354|
|            typedefs|        1|268355|
|        typefounders|        1|268356|
|            typeless|        1|268357|
|          typeonline|        1|268358|
|         typereunion|        1|268359|
|         typesetters|        1|268360|
|     typewrite-style|        1|268361|
|     typewriter-like|        1|268362|
|               typey|        1|268363|
|         typhimurium|        1|268364|
|             typhons|        1|268365|
|      typically-used|        1|268366|
|            typicals|        1|268367|
|          typicially|        1|268368|
|  typico-allegorical|        1|268369|
|             typikon|        1|268370|
|              typist|        1|268371|
|         typographer|        1|268372|
|       typographicae|        1|268373|
|            typolite|        1|268374|
|         typologists|        1|268375|
|               typus|        1|268376|
|                tyra|        1|268377|
|           tyramines|        1|268378|
|               tyran|        1|268379|
|             tyranni|        1|268380|
|           tyrannick|        1|268381|
|           tyrannion|        1|268382|
|         tyrannising|        1|268383|
|          tyrannized|        1|268384|
|          tyrannizes|        1|268385|
|         tyrannizing|        1|268386|
|             tyranno|        1|268387|
|            tyrannos|        1|268388|
|     tyrannosauridae|        1|268389|
|      tyrannosauroid|        1|268390|
|    tyrannosauroidea|        1|268391|
|        tyrannosaurs|        1|268392|
|            tyrannum|        1|268393|
|             tyranus|        1|268394|
|           tyrconnel|        1|268395|
|          tyrconnell|        1|268396|
|               tyree|        1|268397|
|  tyrell-corporation|        1|268398|
|         tyrellstown|        1|268399|
|              tyrese|        1|268400|
|             tyrfing|        1|268401|
|           tyrhenean|        1|268402|
|                tyri|        1|268403|
