Total number of words: 25253437
Total number of distinct words: 441530
Popular treshold: 22077
Lower common treshold: 209726
Upper common treshold: 231804
Rare treshold: 419453

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|           valuative|        1|428196|
|     value-added-tax|        1|428197|
|       value-at-risk|        1|428198|
|         value-based|        1|428199|
|   value-impregnated|        1|428200|
|       value-in-kind|        1|428201|
|      value-judgment|        1|428202|
|         value-laden|        1|428203|
|        value-minded|        1|428204|
|      value-rational|        1|428205|
|       value-sharing|        1|428206|
|       value-systems|        1|428207|
|     value-to-column|        1|428208|
|       valueaddedtax|        1|428209|
|         valuequotes|        1|428210|
|        values-based|        1|428211|
|       values-driven|        1|428212|
|     values-teaching|        1|428213|
|              valuit|        1|428214|
|             valujet|        1|428215|
|               valuk|        1|428216|
|               valus|        1|428217|
|          valutafond|        1|428218|
|        valutafonden|        1|428219|
|              valuto|        1|428220|
|         valuutafond|        1|428221|
|  valuutansiirtovero|        1|428222|
|            valuutta|        1|428223|
|            valveras|        1|428224|
|          valvetrain|        1|428225|
|             valving|        1|428226|
|             valvins|        1|428227|
|        valvrojenski|        1|428228|
|                valy|        1|428229|
|   valyria-descended|        1|428230|
|                vama|        1|428231|
|           vamaksepa|        1|428232|
|              vamana|        1|428233|
|vamap-doton-alexa...|        1|428234|
|vamap-doton-quantico|        1|428235|
|             vamelen|        1|428236|
|           vammelsuu|        1|428237|
|              vammus|        1|428238|
|               vamos|        1|428239|
|              vamped|        1|428240|
|             vamping|        1|428241|
|            vampiras|        1|428242|
|      vampire-hunter|        1|428243|
|      vampire-themed|        1|428244|
|        vampirkiller|        1|428245|
|             vampiro|        1|428246|
|            vampiros|        1|428247|
|              vampra|        1|428248|
|               vamps|        1|428249|
|              vampyr|        1|428250|
|            vampyres|        1|428251|
|     vampyromorphida|        1|428252|
|             vamsham|        1|428253|
|       vamzdiadaniai|        1|428254|
|          van-grolae|        1|428255|
|            van-ness|        1|428256|
|       vana-liivimaa|        1|428257|
|             vanabbe|        1|428258|
|             vanagon|        1|428259|
|    vanags-baginskis|        1|428260|
|               vanak|        1|428261|
|          vanakreeka|        1|428262|
|            vanaland|        1|428263|
|          vanalistic|        1|428264|
|       vanallenbelts|        1|428265|
|           vanaparva|        1|428266|
|           vanarooma|        1|428267|
|             vanatci|        1|428268|
|           vanaukens|        1|428269|
|            vanavara|        1|428270|
|          vanbeekums|        1|428271|
|       vanbiesbrouck|        1|428272|
|            vanburgh|        1|428273|
|          vance-owen|        1|428274|
|       vanceintegral|        1|428275|
|             vanceli|        1|428276|
|               vanch|        1|428277|
|              vanchi|        1|428278|
|             vancini|        1|428279|
|           vancleave|        1|428280|
|               vanco|        1|428281|
|vancomycin-resistant|        1|428282|
|     vancouver-based|        1|428283|
|      vancouverensis|        1|428284|
| vancouverinfocenter|        1|428285|
|        vancouvering|        1|428286|
|             vancura|        1|428287|
|             vandaal|        1|428288|
|          vandaceous|        1|428289|
|             vandali|        1|428290|
|           vandalise|        1|428291|
|          vandalisms|        1|428292|
|          vandalitia|        1|428293|
|      vandalizations|        1|428294|
|          vandalizes|        1|428295|
|            vandalus|        1|428296|
|              vandan|        1|428297|
|             vandana|        1|428298|
|           vandavasi|        1|428299|
|           vandebilt|        1|428300|
|            vandelay|        1|428301|
|          vandenilio|        1|428302|
|          vandenilis|        1|428303|
|            vandenis|        1|428304|
|          vanderbeek|        1|428305|
|         vanderbilts|        1|428306|
|         vanderburgh|        1|428307|
|          vandercook|        1|428308|
|       vandercrabben|        1|428309|
|           vandergif|        1|428310|
|          vanderhoef|        1|428311|
|          vanderland|        1|428312|
|          vanderlans|        1|428313|
|           vanderlee|        1|428314|
|          vanderlyde|        1|428315|
|           vanderlyn|        1|428316|
|        vandermaelen|        1|428317|
|          vandermark|        1|428318|
|        vandermeersh|        1|428319|
|        vandermondes|        1|428320|
|          vanderpool|        1|428321|
|        vandersleyen|        1|428322|
|         vandersteen|        1|428323|
|       vandervinneni|        1|428324|
|         vandervoort|        1|428325|
|           vandeveer|        1|428326|
|          vandevenne|        1|428327|
|          vandewalle|        1|428328|
|           vandewege|        1|428329|
|             vandino|        1|428330|
|            vandires|        1|428331|
|              vandit|        1|428332|
|           vandiveer|        1|428333|
|           vandivers|        1|428334|
|           vandkraft|        1|428335|
|          vandmanden|        1|428336|
|             vandorn|        1|428337|
|            vandread|        1|428338|
|            vandrers|        1|428339|
|         vandriessen|        1|428340|
|            vandrika|        1|428341|
|        vandringsman|        1|428342|
|               vandy|        1|428343|
|      vandy-kirkland|        1|428344|
|             vandyke|        1|428345|
|vane-tempest-stewart|        1|428346|
|             vanecha|        1|428347|
|            vanemden|        1|428348|
|           vanemuine|        1|428349|
|           vanenburg|        1|428350|
|               vaneo|        1|428351|
|             vanepps|        1|428352|
|               vaner|        1|428353|
|         vanessa-mae|        1|428354|
|vanessawithoutbor...|        1|428355|
|             vanetta|        1|428356|
|            vangaurd|        1|428357|
